frame,number of objects
22,"[[469.0, 594.0, 599.0, 690.0, 0.9359185695648193, 2.0], [1187.0, 658.0, 1328.0, 776.0, 0.9181135892868042, 2.0], [699.0, 464.0, 759.0, 514.0, 0.8888222575187683, 2.0], [1025.0, 370.0, 1042.0, 386.0, 0.8443276286125183, 2.0], [116.0, 315.0, 172.0, 339.0, 0.8357903361320496, 2.0], [793.0, 375.0, 815.0, 393.0, 0.827383816242218, 2.0], [1008.0, 395.0, 1031.0, 413.0, 0.82298344373703, 2.0], [1608.0, 586.0, 1781.0, 684.0, 0.8201982975006104, 2.0], [707.0, 421.0, 750.0, 455.0, 0.7711708545684814, 2.0], [1092.0, 424.0, 1128.0, 458.0, 0.7318993210792542, 2.0], [998.0, 377.0, 1015.0, 394.0, 0.6049670577049255, 2.0], [1488.0, 323.0, 1523.0, 339.0, 0.5831299424171448, 2.0], [878.0, 364.0, 897.0, 383.0, 0.568298876285553, 2.0], [794.0, 323.0, 824.0, 331.0, 0.5261291861534119, 2.0], [369.0, 314.0, 397.0, 335.0, 0.5208916664123535, 2.0], [1081.0, 322.0, 1118.0, 331.0, 0.47967728972435, 2.0], [185.0, 305.0, 218.0, 322.0, 0.44662052392959595, 2.0], [1024.0, 355.0, 1036.0, 363.0, 0.4197496771812439, 2.0], [1046.0, 356.0, 1058.0, 363.0, 0.2913713753223419, 2.0], [881.0, 359.0, 897.0, 370.0, 0.2682119905948639, 2.0]]"
23,"[[450.0, 604.0, 586.0, 702.0, 0.9337560534477234, 2.0], [1590.0, 579.0, 1756.0, 675.0, 0.9133743643760681, 2.0], [792.0, 375.0, 813.0, 394.0, 0.8815226554870605, 2.0], [1177.0, 645.0, 1311.0, 758.0, 0.8796284794807434, 2.0], [1007.0, 394.0, 1031.0, 412.0, 0.8648765683174133, 2.0], [1024.0, 370.0, 1041.0, 385.0, 0.8459324240684509, 2.0], [693.0, 466.0, 754.0, 518.0, 0.8172895312309265, 2.0], [110.0, 315.0, 166.0, 338.0, 0.8151654601097107, 2.0], [704.0, 421.0, 749.0, 457.0, 0.8035309314727783, 2.0], [1090.0, 426.0, 1126.0, 455.0, 0.757861316204071, 2.0], [878.0, 366.0, 895.0, 383.0, 0.7068431973457336, 2.0], [996.0, 376.0, 1015.0, 394.0, 0.6816143989562988, 2.0], [1486.0, 324.0, 1521.0, 340.0, 0.5605400204658508, 2.0], [796.0, 323.0, 827.0, 331.0, 0.43526533246040344, 2.0], [1023.0, 355.0, 1035.0, 363.0, 0.41952648758888245, 2.0], [1045.0, 356.0, 1056.0, 363.0, 0.39815452694892883, 2.0], [370.0, 313.0, 396.0, 335.0, 0.38726481795310974, 2.0], [184.0, 306.0, 212.0, 321.0, 0.3833135664463043, 2.0], [999.0, 387.0, 1023.0, 412.0, 0.37577661871910095, 2.0], [1085.0, 322.0, 1124.0, 331.0, 0.34053918719291687, 2.0], [881.0, 358.0, 897.0, 370.0, 0.3120269477367401, 2.0]]"
24,"[[430.0, 612.0, 572.0, 717.0, 0.9372282028198242, 2.0], [1573.0, 573.0, 1733.0, 665.0, 0.921322762966156, 2.0], [790.0, 376.0, 811.0, 395.0, 0.8914725184440613, 2.0], [1168.0, 633.0, 1297.0, 742.0, 0.8683376908302307, 2.0], [687.0, 468.0, 751.0, 522.0, 0.8536970615386963, 2.0], [1006.0, 394.0, 1029.0, 411.0, 0.8420753479003906, 2.0], [1023.0, 369.0, 1041.0, 385.0, 0.8282428979873657, 2.0], [105.0, 316.0, 160.0, 339.0, 0.8062994480133057, 2.0], [700.0, 423.0, 746.0, 458.0, 0.7926516532897949, 2.0], [1483.0, 325.0, 1521.0, 340.0, 0.6435072422027588, 2.0], [877.0, 366.0, 895.0, 383.0, 0.6270739436149597, 2.0], [1088.0, 423.0, 1123.0, 454.0, 0.6221944093704224, 2.0], [995.0, 375.0, 1015.0, 394.0, 0.5946861505508423, 2.0], [800.0, 323.0, 830.0, 331.0, 0.45024311542510986, 2.0], [1088.0, 322.0, 1125.0, 332.0, 0.4029044806957245, 2.0], [183.0, 306.0, 209.0, 322.0, 0.3914833068847656, 2.0], [1044.0, 355.0, 1055.0, 363.0, 0.37229427695274353, 2.0], [1022.0, 355.0, 1034.0, 363.0, 0.3632657825946808, 2.0], [369.0, 314.0, 395.0, 335.0, 0.30220112204551697, 2.0], [878.0, 360.0, 896.0, 375.0, 0.2605276107788086, 2.0]]"
25,"[[408.0, 625.0, 558.0, 731.0, 0.9245098233222961, 2.0], [1160.0, 621.0, 1283.0, 724.0, 0.9129939079284668, 2.0], [789.0, 376.0, 810.0, 395.0, 0.8816580772399902, 2.0], [1555.0, 566.0, 1709.0, 656.0, 0.8763380646705627, 2.0], [681.0, 471.0, 747.0, 525.0, 0.8686527609825134, 2.0], [100.0, 314.0, 154.0, 338.0, 0.8466221690177917, 2.0], [1005.0, 392.0, 1028.0, 411.0, 0.8239356875419617, 2.0], [1022.0, 368.0, 1040.0, 384.0, 0.8226765394210815, 2.0], [695.0, 423.0, 741.0, 459.0, 0.7502535581588745, 2.0], [1086.0, 423.0, 1121.0, 452.0, 0.7010047435760498, 2.0], [1481.0, 324.0, 1521.0, 339.0, 0.6885915398597717, 2.0], [875.0, 363.0, 894.0, 383.0, 0.6255204081535339, 2.0], [993.0, 375.0, 1014.0, 393.0, 0.611728310585022, 2.0], [1090.0, 322.0, 1126.0, 332.0, 0.5979733467102051, 2.0], [803.0, 323.0, 833.0, 331.0, 0.4694189429283142, 2.0], [183.0, 305.0, 217.0, 322.0, 0.38869479298591614, 2.0], [1022.0, 354.0, 1034.0, 362.0, 0.3409009873867035, 2.0], [878.0, 360.0, 895.0, 374.0, 0.312248557806015, 2.0], [868.0, 353.0, 880.0, 359.0, 0.30653345584869385, 2.0], [1043.0, 355.0, 1055.0, 362.0, 0.2787318527698517, 2.0]]"
26,"[[385.0, 634.0, 545.0, 747.0, 0.9287843704223633, 2.0], [1153.0, 611.0, 1270.0, 709.0, 0.9216567277908325, 2.0], [1541.0, 559.0, 1688.0, 648.0, 0.9155025482177734, 2.0], [789.0, 376.0, 810.0, 395.0, 0.8867398500442505, 2.0], [676.0, 472.0, 743.0, 528.0, 0.8628628253936768, 2.0], [1006.0, 391.0, 1028.0, 410.0, 0.8354581594467163, 2.0], [1021.0, 367.0, 1040.0, 383.0, 0.8270605802536011, 2.0], [95.0, 314.0, 152.0, 337.0, 0.8244436979293823, 2.0], [693.0, 424.0, 740.0, 462.0, 0.7873368859291077, 2.0], [1480.0, 323.0, 1522.0, 339.0, 0.7143340706825256, 2.0], [993.0, 374.0, 1013.0, 391.0, 0.6554582715034485, 2.0], [874.0, 365.0, 893.0, 383.0, 0.5820328593254089, 2.0], [1094.0, 321.0, 1128.0, 331.0, 0.5671888589859009, 2.0], [1084.0, 420.0, 1119.0, 451.0, 0.5305826663970947, 2.0], [805.0, 323.0, 837.0, 330.0, 0.468531996011734, 2.0], [880.0, 360.0, 894.0, 373.0, 0.38420066237449646, 2.0], [182.0, 304.0, 216.0, 322.0, 0.38393792510032654, 2.0], [1020.0, 354.0, 1033.0, 361.0, 0.34516605734825134, 2.0], [1888.0, 842.0, 1920.0, 924.0, 0.3252730667591095, 2.0], [868.0, 352.0, 879.0, 359.0, 0.26347723603248596, 2.0]]"
27,"[[360.0, 645.0, 528.0, 764.0, 0.9124724864959717, 2.0], [1147.0, 599.0, 1257.0, 694.0, 0.9113166332244873, 2.0], [787.0, 376.0, 808.0, 395.0, 0.8990162014961243, 2.0], [669.0, 474.0, 738.0, 532.0, 0.8910536766052246, 2.0], [88.0, 313.0, 148.0, 338.0, 0.8360413908958435, 2.0], [1021.0, 367.0, 1039.0, 383.0, 0.8166747093200684, 2.0], [1005.0, 391.0, 1027.0, 409.0, 0.8161820769309998, 2.0], [1841.0, 815.0, 1920.0, 910.0, 0.7837005257606506, 2.0], [689.0, 426.0, 736.0, 462.0, 0.7702326774597168, 2.0], [1526.0, 554.0, 1668.0, 639.0, 0.7516208291053772, 2.0], [1478.0, 323.0, 1520.0, 339.0, 0.7084845900535583, 2.0], [873.0, 365.0, 892.0, 384.0, 0.6764594912528992, 2.0], [1083.0, 420.0, 1117.0, 449.0, 0.6629788875579834, 2.0], [992.0, 373.0, 1012.0, 390.0, 0.6427257657051086, 2.0], [1096.0, 321.0, 1132.0, 331.0, 0.5433955788612366, 2.0], [808.0, 322.0, 840.0, 331.0, 0.5013225674629211, 2.0], [182.0, 304.0, 217.0, 322.0, 0.42775222659111023, 2.0], [879.0, 360.0, 894.0, 373.0, 0.40586477518081665, 2.0], [1019.0, 354.0, 1033.0, 361.0, 0.3727738857269287, 2.0], [867.0, 353.0, 878.0, 359.0, 0.26125165820121765, 2.0]]"
28,"[[333.0, 657.0, 510.0, 783.0, 0.9323980212211609, 2.0], [1140.0, 589.0, 1247.0, 681.0, 0.9142762422561646, 2.0], [785.0, 375.0, 807.0, 395.0, 0.9111337065696716, 2.0], [1799.0, 790.0, 1919.0, 909.0, 0.8833074569702148, 2.0], [1512.0, 547.0, 1650.0, 632.0, 0.8803096413612366, 2.0], [82.0, 313.0, 143.0, 337.0, 0.8401005864143372, 2.0], [664.0, 477.0, 734.0, 536.0, 0.8298649191856384, 2.0], [1020.0, 367.0, 1039.0, 382.0, 0.8268266320228577, 2.0], [1004.0, 391.0, 1026.0, 407.0, 0.8125364780426025, 2.0], [872.0, 368.0, 890.0, 384.0, 0.7257297039031982, 2.0], [992.0, 373.0, 1011.0, 390.0, 0.6529560685157776, 2.0], [1477.0, 323.0, 1520.0, 338.0, 0.6074090600013733, 2.0], [879.0, 360.0, 893.0, 371.0, 0.5813653469085693, 2.0], [686.0, 427.0, 734.0, 463.0, 0.5800665616989136, 2.0], [811.0, 322.0, 842.0, 331.0, 0.5078174471855164, 2.0], [1079.0, 418.0, 1115.0, 448.0, 0.4937190115451813, 2.0], [1099.0, 320.0, 1135.0, 330.0, 0.48450908064842224, 2.0], [182.0, 304.0, 217.0, 322.0, 0.4069902300834656, 2.0], [1019.0, 353.0, 1032.0, 361.0, 0.3833314776420593, 2.0], [1835.0, 1040.0, 1920.0, 1077.0, 0.2768304646015167, 2.0]]"
29,"[[304.0, 671.0, 491.0, 803.0, 0.9418917894363403, 2.0], [1135.0, 582.0, 1237.0, 669.0, 0.926921010017395, 2.0], [1759.0, 768.0, 1920.0, 908.0, 0.9248743653297424, 2.0], [784.0, 375.0, 806.0, 395.0, 0.9043884873390198, 2.0], [1499.0, 541.0, 1632.0, 623.0, 0.8905329704284668, 2.0], [79.0, 313.0, 137.0, 336.0, 0.8529670834541321, 2.0], [1019.0, 366.0, 1039.0, 381.0, 0.8520199060440063, 2.0], [657.0, 480.0, 730.0, 539.0, 0.8382130861282349, 2.0], [1779.0, 996.0, 1919.0, 1080.0, 0.7546690702438354, 2.0], [1003.0, 388.0, 1025.0, 406.0, 0.7487821578979492, 2.0], [871.0, 367.0, 891.0, 384.0, 0.696750819683075, 2.0], [1077.0, 416.0, 1113.0, 446.0, 0.6688312888145447, 2.0], [682.0, 428.0, 732.0, 465.0, 0.6502476930618286, 2.0], [1474.0, 322.0, 1520.0, 338.0, 0.6459170579910278, 2.0], [992.0, 371.0, 1010.0, 388.0, 0.619503378868103, 2.0], [878.0, 359.0, 893.0, 371.0, 0.5897107124328613, 2.0], [813.0, 321.0, 845.0, 330.0, 0.5639826059341431, 2.0], [1102.0, 319.0, 1139.0, 331.0, 0.45837196707725525, 2.0], [182.0, 303.0, 217.0, 321.0, 0.40559253096580505, 2.0], [1019.0, 353.0, 1031.0, 360.0, 0.32341238856315613, 2.0], [1042.0, 353.0, 1052.0, 359.0, 0.29460757970809937, 2.0]]"
30,"[[269.0, 685.0, 473.0, 827.0, 0.9394126534461975, 2.0], [1722.0, 746.0, 1920.0, 880.0, 0.9221437573432922, 2.0], [1129.0, 574.0, 1227.0, 658.0, 0.91045743227005, 2.0], [1732.0, 950.0, 1917.0, 1079.0, 0.9059233665466309, 2.0], [783.0, 375.0, 805.0, 395.0, 0.8968732357025146, 2.0], [1486.0, 535.0, 1613.0, 615.0, 0.8673818111419678, 2.0], [74.0, 312.0, 133.0, 337.0, 0.859929084777832, 2.0], [651.0, 482.0, 724.0, 543.0, 0.8342031240463257, 2.0], [1018.0, 364.0, 1038.0, 380.0, 0.8273878693580627, 2.0], [677.0, 429.0, 727.0, 465.0, 0.8058242797851562, 2.0], [1002.0, 387.0, 1024.0, 406.0, 0.7624796032905579, 2.0], [1077.0, 414.0, 1111.0, 443.0, 0.7263291478157043, 2.0], [870.0, 368.0, 889.0, 384.0, 0.7105771899223328, 2.0], [991.0, 370.0, 1009.0, 387.0, 0.6868979930877686, 2.0], [1470.0, 322.0, 1516.0, 338.0, 0.6354026198387146, 2.0], [878.0, 359.0, 892.0, 370.0, 0.6147852540016174, 2.0], [1103.0, 319.0, 1142.0, 330.0, 0.49262070655822754, 2.0], [817.0, 320.0, 848.0, 329.0, 0.2677530348300934, 2.0]]"
31,"[[1691.0, 728.0, 1919.0, 850.0, 0.9348527193069458, 2.0], [234.0, 699.0, 454.0, 852.0, 0.9249508380889893, 2.0], [1123.0, 565.0, 1218.0, 647.0, 0.9241471290588379, 2.0], [1689.0, 913.0, 1918.0, 1078.0, 0.8829636573791504, 2.0], [781.0, 375.0, 803.0, 395.0, 0.8760288953781128, 2.0], [1475.0, 530.0, 1598.0, 607.0, 0.8376063108444214, 2.0], [643.0, 484.0, 720.0, 546.0, 0.8291386961936951, 2.0], [1018.0, 362.0, 1037.0, 379.0, 0.8059733510017395, 2.0], [68.0, 311.0, 127.0, 334.0, 0.8058168292045593, 2.0], [1001.0, 386.0, 1024.0, 404.0, 0.7685657739639282, 2.0], [870.0, 368.0, 888.0, 384.0, 0.7422854900360107, 2.0], [675.0, 430.0, 726.0, 466.0, 0.7302886843681335, 2.0], [1470.0, 321.0, 1515.0, 338.0, 0.715236246585846, 2.0], [1075.0, 412.0, 1109.0, 442.0, 0.7131026387214661, 2.0], [991.0, 369.0, 1008.0, 385.0, 0.7054568529129028, 2.0], [877.0, 359.0, 892.0, 369.0, 0.5973045825958252, 2.0], [1107.0, 318.0, 1144.0, 329.0, 0.512026846408844, 2.0], [819.0, 320.0, 854.0, 329.0, 0.3705216646194458, 2.0], [180.0, 300.0, 217.0, 319.0, 0.252043753862381, 2.0]]"
32,"[[1660.0, 707.0, 1899.0, 826.0, 0.9438966512680054, 2.0], [192.0, 718.0, 428.0, 878.0, 0.9301103949546814, 2.0], [1650.0, 877.0, 1917.0, 1079.0, 0.9095558524131775, 2.0], [1118.0, 558.0, 1211.0, 636.0, 0.9090439677238464, 2.0], [635.0, 486.0, 715.0, 551.0, 0.8929310441017151, 2.0], [1463.0, 525.0, 1583.0, 600.0, 0.8853558301925659, 2.0], [780.0, 375.0, 803.0, 394.0, 0.8825462460517883, 2.0], [62.0, 311.0, 122.0, 335.0, 0.8580632209777832, 2.0], [1018.0, 362.0, 1036.0, 378.0, 0.8254395723342896, 2.0], [670.0, 431.0, 722.0, 468.0, 0.800811767578125, 2.0], [1075.0, 412.0, 1108.0, 439.0, 0.7709675431251526, 2.0], [1001.0, 385.0, 1023.0, 403.0, 0.7406110167503357, 2.0], [1466.0, 320.0, 1512.0, 336.0, 0.7243859171867371, 2.0], [990.0, 368.0, 1007.0, 384.0, 0.6828325390815735, 2.0], [869.0, 368.0, 887.0, 384.0, 0.6782501935958862, 2.0], [877.0, 359.0, 891.0, 370.0, 0.562375009059906, 2.0], [1113.0, 318.0, 1149.0, 328.0, 0.4940286874771118, 2.0], [993.0, 372.0, 1022.0, 389.0, 0.3919126093387604, 2.0], [180.0, 299.0, 212.0, 318.0, 0.3114619255065918, 2.0], [866.0, 352.0, 875.0, 357.0, 0.27295276522636414, 2.0]]"
33,"[[1632.0, 691.0, 1857.0, 804.0, 0.9326967597007751, 2.0], [148.0, 737.0, 402.0, 910.0, 0.9239603281021118, 2.0], [1113.0, 551.0, 1203.0, 627.0, 0.9162219166755676, 2.0], [1614.0, 844.0, 1920.0, 1065.0, 0.8917836546897888, 2.0], [58.0, 310.0, 117.0, 334.0, 0.8786911964416504, 2.0], [780.0, 374.0, 802.0, 393.0, 0.8700281381607056, 2.0], [1451.0, 520.0, 1567.0, 593.0, 0.8494895696640015, 2.0], [1018.0, 360.0, 1035.0, 377.0, 0.834776759147644, 2.0], [628.0, 489.0, 709.0, 556.0, 0.8263336420059204, 2.0], [1073.0, 410.0, 1104.0, 436.0, 0.7504842877388, 2.0], [990.0, 367.0, 1007.0, 383.0, 0.7183157801628113, 2.0], [1000.0, 383.0, 1023.0, 400.0, 0.7180464267730713, 2.0], [667.0, 431.0, 720.0, 469.0, 0.7118699550628662, 2.0], [868.0, 367.0, 887.0, 383.0, 0.705142080783844, 2.0], [1465.0, 319.0, 1511.0, 335.0, 0.6989853978157043, 2.0], [876.0, 358.0, 891.0, 369.0, 0.5350531339645386, 2.0], [1115.0, 316.0, 1154.0, 327.0, 0.5192316174507141, 2.0], [863.0, 350.0, 875.0, 357.0, 0.44497770071029663, 2.0], [997.0, 375.0, 1024.0, 393.0, 0.42556139826774597, 2.0], [319.0, 309.0, 338.0, 328.0, 0.3339806795120239, 2.0], [825.0, 317.0, 865.0, 327.0, 0.32148969173431396, 2.0], [180.0, 299.0, 209.0, 317.0, 0.3080683648586273, 2.0]]"
34,"[[1605.0, 676.0, 1818.0, 782.0, 0.9452823400497437, 2.0], [99.0, 757.0, 373.0, 945.0, 0.9284424781799316, 2.0], [1580.0, 819.0, 1906.0, 1022.0, 0.9213550686836243, 2.0], [1109.0, 544.0, 1196.0, 617.0, 0.9136060476303101, 2.0], [1441.0, 515.0, 1554.0, 588.0, 0.8927383422851562, 2.0], [52.0, 309.0, 114.0, 333.0, 0.8853819370269775, 2.0], [778.0, 373.0, 801.0, 393.0, 0.8614680767059326, 2.0], [1017.0, 360.0, 1035.0, 376.0, 0.8254931569099426, 2.0], [621.0, 493.0, 704.0, 561.0, 0.8243044018745422, 2.0], [867.0, 367.0, 887.0, 383.0, 0.7559505701065063, 2.0], [1001.0, 382.0, 1023.0, 399.0, 0.7384570837020874, 2.0], [1465.0, 319.0, 1509.0, 334.0, 0.7232790589332581, 2.0], [989.0, 366.0, 1007.0, 382.0, 0.6969910264015198, 2.0], [1072.0, 407.0, 1103.0, 435.0, 0.6429281830787659, 2.0], [663.0, 431.0, 717.0, 471.0, 0.6335874199867249, 2.0], [317.0, 309.0, 338.0, 329.0, 0.5775834918022156, 2.0], [875.0, 358.0, 891.0, 369.0, 0.5249356031417847, 2.0], [1117.0, 316.0, 1159.0, 327.0, 0.4657610058784485, 2.0], [863.0, 350.0, 875.0, 356.0, 0.4050116240978241, 2.0], [180.0, 298.0, 208.0, 317.0, 0.316767156124115, 2.0], [829.0, 316.0, 868.0, 326.0, 0.289275586605072, 2.0]]"
35,"[[1582.0, 661.0, 1781.0, 764.0, 0.9377961158752441, 2.0], [42.0, 780.0, 340.0, 985.0, 0.926581859588623, 2.0], [1104.0, 536.0, 1189.0, 608.0, 0.9158607721328735, 2.0], [1558.0, 794.0, 1848.0, 988.0, 0.9042128324508667, 2.0], [1430.0, 510.0, 1540.0, 580.0, 0.894334077835083, 2.0], [45.0, 308.0, 109.0, 332.0, 0.8805160522460938, 2.0], [777.0, 373.0, 799.0, 392.0, 0.8774439692497253, 2.0], [612.0, 496.0, 697.0, 565.0, 0.8055343627929688, 2.0], [1017.0, 359.0, 1034.0, 374.0, 0.7962033748626709, 2.0], [866.0, 366.0, 886.0, 382.0, 0.7563223838806152, 2.0], [1464.0, 318.0, 1505.0, 333.0, 0.719531238079071, 2.0], [999.0, 381.0, 1022.0, 398.0, 0.6601641178131104, 2.0], [659.0, 432.0, 713.0, 472.0, 0.6473164558410645, 2.0], [990.0, 365.0, 1006.0, 381.0, 0.6446757316589355, 2.0], [314.0, 307.0, 339.0, 328.0, 0.6115264892578125, 2.0], [1071.0, 405.0, 1102.0, 433.0, 0.5808080434799194, 2.0], [874.0, 356.0, 890.0, 368.0, 0.5091673135757446, 2.0], [863.0, 348.0, 875.0, 356.0, 0.49070706963539124, 2.0], [1121.0, 314.0, 1164.0, 326.0, 0.4462606906890869, 2.0], [180.0, 297.0, 210.0, 316.0, 0.30289891362190247, 2.0], [833.0, 315.0, 871.0, 325.0, 0.26986801624298096, 2.0]]"
36,"[[1559.0, 648.0, 1748.0, 745.0, 0.9461730718612671, 2.0], [0.0, 804.0, 304.0, 1031.0, 0.9298833012580872, 2.0], [42.0, 307.0, 103.0, 332.0, 0.9011269211769104, 2.0], [1100.0, 530.0, 1183.0, 598.0, 0.8741319179534912, 2.0], [776.0, 372.0, 798.0, 391.0, 0.8660165071487427, 2.0], [603.0, 499.0, 692.0, 570.0, 0.8487874269485474, 2.0], [1529.0, 769.0, 1803.0, 951.0, 0.8284818530082703, 2.0], [990.0, 363.0, 1006.0, 379.0, 0.7773780226707458, 2.0], [865.0, 365.0, 887.0, 383.0, 0.7703792452812195, 2.0], [1421.0, 503.0, 1526.0, 574.0, 0.7122066020965576, 2.0], [1017.0, 357.0, 1034.0, 373.0, 0.7035854458808899, 2.0], [1069.0, 404.0, 1102.0, 431.0, 0.6976457834243774, 2.0], [1000.0, 380.0, 1021.0, 395.0, 0.6874564290046692, 2.0], [312.0, 307.0, 338.0, 327.0, 0.6759213209152222, 2.0], [1463.0, 317.0, 1502.0, 333.0, 0.6560860872268677, 2.0], [655.0, 432.0, 710.0, 473.0, 0.637986958026886, 2.0], [875.0, 356.0, 890.0, 367.0, 0.52713543176651, 2.0], [1123.0, 315.0, 1160.0, 327.0, 0.46882322430610657, 2.0], [862.0, 348.0, 874.0, 355.0, 0.4659653306007385, 2.0], [180.0, 297.0, 208.0, 315.0, 0.36519020795822144, 2.0], [837.0, 315.0, 873.0, 324.0, 0.3512761890888214, 2.0]]"
37,"[[1538.0, 635.0, 1716.0, 729.0, 0.9361340999603271, 2.0], [0.0, 831.0, 270.0, 1072.0, 0.917935848236084, 2.0], [1502.0, 749.0, 1758.0, 918.0, 0.9088886380195618, 2.0], [37.0, 306.0, 98.0, 331.0, 0.8788846135139465, 2.0], [596.0, 500.0, 686.0, 574.0, 0.8738310933113098, 2.0], [1098.0, 520.0, 1177.0, 592.0, 0.8700019121170044, 2.0], [775.0, 372.0, 797.0, 391.0, 0.8512064814567566, 2.0], [1412.0, 501.0, 1515.0, 568.0, 0.839001476764679, 2.0], [1069.0, 402.0, 1099.0, 429.0, 0.7891867160797119, 2.0], [990.0, 362.0, 1007.0, 378.0, 0.7744081020355225, 2.0], [651.0, 433.0, 707.0, 474.0, 0.7580170035362244, 2.0], [865.0, 366.0, 886.0, 383.0, 0.7503914833068848, 2.0], [309.0, 305.0, 338.0, 326.0, 0.7008844017982483, 2.0], [1000.0, 379.0, 1021.0, 394.0, 0.6934223175048828, 2.0], [1461.0, 316.0, 1500.0, 332.0, 0.6735692024230957, 2.0], [1017.0, 356.0, 1033.0, 371.0, 0.6641123294830322, 2.0], [875.0, 355.0, 890.0, 367.0, 0.5669288635253906, 2.0], [1124.0, 313.0, 1167.0, 325.0, 0.562490701675415, 2.0], [862.0, 347.0, 874.0, 354.0, 0.44385984539985657, 2.0], [841.0, 315.0, 871.0, 323.0, 0.37574508786201477, 2.0], [181.0, 296.0, 215.0, 314.0, 0.31372636556625366, 2.0], [719.0, 314.0, 731.0, 320.0, 0.26885828375816345, 2.0]]"
38,"[[1478.0, 729.0, 1721.0, 890.0, 0.9137017130851746, 2.0], [1517.0, 623.0, 1689.0, 713.0, 0.9117711782455444, 2.0], [0.0, 866.0, 224.0, 1078.0, 0.9112461805343628, 2.0], [1094.0, 516.0, 1171.0, 584.0, 0.9092694520950317, 2.0], [587.0, 504.0, 679.0, 580.0, 0.893208920955658, 2.0], [32.0, 306.0, 93.0, 330.0, 0.8292145133018494, 2.0], [1403.0, 497.0, 1503.0, 563.0, 0.8264170289039612, 2.0], [774.0, 372.0, 797.0, 391.0, 0.8219481706619263, 2.0], [646.0, 434.0, 705.0, 476.0, 0.791349470615387, 2.0], [1016.0, 355.0, 1033.0, 371.0, 0.7238413691520691, 2.0], [864.0, 365.0, 883.0, 381.0, 0.7168573141098022, 2.0], [1456.0, 315.0, 1498.0, 331.0, 0.7051476836204529, 2.0], [990.0, 362.0, 1006.0, 377.0, 0.6894366145133972, 2.0], [307.0, 303.0, 339.0, 327.0, 0.669475793838501, 2.0], [999.0, 377.0, 1020.0, 392.0, 0.656583845615387, 2.0], [1068.0, 401.0, 1097.0, 427.0, 0.6553201079368591, 2.0], [874.0, 355.0, 890.0, 367.0, 0.6487831473350525, 2.0], [1127.0, 312.0, 1169.0, 322.0, 0.5709202289581299, 2.0], [861.0, 347.0, 873.0, 354.0, 0.4791063368320465, 2.0], [180.0, 295.0, 216.0, 313.0, 0.45080074667930603, 2.0], [845.0, 315.0, 876.0, 322.0, 0.36163145303726196, 2.0]]"
39,"[[1498.0, 612.0, 1662.0, 700.0, 0.938232421875, 2.0], [1458.0, 710.0, 1684.0, 863.0, 0.9187259078025818, 2.0], [1091.0, 513.0, 1166.0, 576.0, 0.9067317247390747, 2.0], [2.0, 905.0, 175.0, 1074.0, 0.8916437029838562, 2.0], [26.0, 305.0, 88.0, 331.0, 0.8856870532035828, 2.0], [576.0, 507.0, 673.0, 588.0, 0.827873170375824, 2.0], [772.0, 371.0, 795.0, 392.0, 0.8043109178543091, 2.0], [863.0, 366.0, 882.0, 381.0, 0.7559244632720947, 2.0], [1015.0, 354.0, 1033.0, 369.0, 0.7343549132347107, 2.0], [999.0, 375.0, 1020.0, 391.0, 0.701155960559845, 2.0], [641.0, 435.0, 701.0, 477.0, 0.6986976265907288, 2.0], [874.0, 354.0, 890.0, 367.0, 0.6963171362876892, 2.0], [305.0, 304.0, 339.0, 325.0, 0.6953087449073792, 2.0], [988.0, 360.0, 1006.0, 375.0, 0.6808140873908997, 2.0], [1065.0, 398.0, 1096.0, 425.0, 0.6781373620033264, 2.0], [1452.0, 315.0, 1496.0, 331.0, 0.6487956047058105, 2.0], [1395.0, 492.0, 1491.0, 558.0, 0.6262335181236267, 2.0], [861.0, 346.0, 873.0, 354.0, 0.5670146942138672, 2.0], [1130.0, 312.0, 1170.0, 322.0, 0.4808543026447296, 2.0], [180.0, 295.0, 216.0, 313.0, 0.46693044900894165, 2.0], [864.0, 358.0, 884.0, 374.0, 0.4367682933807373, 2.0], [850.0, 314.0, 879.0, 322.0, 0.40156856179237366, 2.0]]"
