frame,number of objects
27,"[[240.0, 430.0, 353.0, 510.0, 0.9250941276550293, 2.0], [460.0, 283.0, 492.0, 309.0, 0.8951298594474792, 2.0], [763.0, 399.0, 840.0, 464.0, 0.8736270666122437, 2.0], [446.0, 317.0, 492.0, 355.0, 0.8348518013954163, 2.0], [1227.0, 544.0, 1280.0, 604.0, 0.8226307034492493, 2.0], [1016.0, 370.0, 1112.0, 426.0, 0.8129384517669678, 2.0], [524.0, 251.0, 538.0, 263.0, 0.7857508063316345, 2.0], [56.0, 209.0, 100.0, 225.0, 0.7586862444877625, 2.0], [670.0, 260.0, 685.0, 273.0, 0.7223019003868103, 2.0], [680.0, 245.0, 693.0, 255.0, 0.6557302474975586, 2.0], [582.0, 243.0, 595.0, 256.0, 0.6409067511558533, 2.0], [985.0, 216.0, 1013.0, 225.0, 0.5482004284858704, 2.0], [662.0, 248.0, 674.0, 261.0, 0.5387237668037415, 2.0], [722.0, 281.0, 745.0, 300.0, 0.4987635314464569, 2.0], [538.0, 214.0, 558.0, 220.0, 0.418780118227005, 2.0]]"
28,"[[222.0, 436.0, 342.0, 523.0, 0.9324806332588196, 2.0], [759.0, 392.0, 832.0, 454.0, 0.8821146488189697, 2.0], [457.0, 284.0, 490.0, 308.0, 0.8750859498977661, 2.0], [1198.0, 527.0, 1280.0, 605.0, 0.8600245714187622, 2.0], [442.0, 318.0, 488.0, 357.0, 0.8271788358688354, 2.0], [55.0, 209.0, 96.0, 225.0, 0.8071647882461548, 2.0], [523.0, 251.0, 538.0, 262.0, 0.7868185043334961, 2.0], [720.0, 279.0, 744.0, 298.0, 0.6974430084228516, 2.0], [581.0, 244.0, 595.0, 256.0, 0.684579074382782, 2.0], [669.0, 260.0, 684.0, 272.0, 0.6171791553497314, 2.0], [984.0, 215.0, 1012.0, 225.0, 0.597923219203949, 2.0], [681.0, 245.0, 692.0, 254.0, 0.5082396864891052, 2.0], [1007.0, 364.0, 1100.0, 422.0, 0.5043210387229919, 2.0], [661.0, 248.0, 675.0, 260.0, 0.4600760042667389, 2.0], [540.0, 214.0, 562.0, 221.0, 0.44780126214027405, 2.0], [1224.0, 694.0, 1280.0, 720.0, 0.3041455149650574, 2.0]]"
29,"[[1172.0, 512.0, 1280.0, 606.0, 0.937893807888031, 2.0], [203.0, 445.0, 329.0, 537.0, 0.932692289352417, 2.0], [755.0, 387.0, 825.0, 446.0, 0.9002041220664978, 2.0], [454.0, 284.0, 488.0, 309.0, 0.845777153968811, 2.0], [1186.0, 665.0, 1279.0, 720.0, 0.8199912905693054, 2.0], [720.0, 278.0, 743.0, 296.0, 0.7898191213607788, 2.0], [53.0, 208.0, 93.0, 225.0, 0.779805600643158, 2.0], [522.0, 250.0, 537.0, 263.0, 0.7638015747070312, 2.0], [438.0, 320.0, 486.0, 359.0, 0.7579140663146973, 2.0], [1000.0, 360.0, 1088.0, 416.0, 0.6776492595672607, 2.0], [668.0, 259.0, 683.0, 271.0, 0.6316034197807312, 2.0], [581.0, 242.0, 594.0, 256.0, 0.591763973236084, 2.0], [983.0, 215.0, 1012.0, 225.0, 0.5237649083137512, 2.0], [680.0, 244.0, 692.0, 254.0, 0.4872000217437744, 2.0], [661.0, 247.0, 674.0, 259.0, 0.3445078134536743, 2.0], [735.0, 214.0, 761.0, 222.0, 0.3406146764755249, 2.0]]"
30,"[[181.0, 456.0, 315.0, 552.0, 0.919407308101654, 2.0], [1148.0, 498.0, 1280.0, 587.0, 0.913812518119812, 2.0], [1153.0, 632.0, 1280.0, 718.0, 0.9063089489936829, 2.0], [752.0, 381.0, 819.0, 438.0, 0.85252845287323, 2.0], [452.0, 285.0, 487.0, 310.0, 0.8405736088752747, 2.0], [434.0, 321.0, 483.0, 362.0, 0.8024401664733887, 2.0], [50.0, 208.0, 89.0, 224.0, 0.794365644454956, 2.0], [719.0, 277.0, 741.0, 295.0, 0.7538303136825562, 2.0], [580.0, 242.0, 595.0, 256.0, 0.6949575543403625, 2.0], [522.0, 250.0, 537.0, 262.0, 0.6850937604904175, 2.0], [667.0, 257.0, 684.0, 270.0, 0.6026474237442017, 2.0], [989.0, 357.0, 1077.0, 411.0, 0.5483815670013428, 2.0], [983.0, 214.0, 1012.0, 224.0, 0.5023944973945618, 2.0], [546.0, 215.0, 566.0, 221.0, 0.4602157771587372, 2.0], [680.0, 242.0, 691.0, 253.0, 0.4471839368343353, 2.0], [660.0, 246.0, 672.0, 259.0, 0.328520268201828, 2.0]]"
31,"[[155.0, 467.0, 299.0, 568.0, 0.9338697195053101, 2.0], [1127.0, 484.0, 1280.0, 570.0, 0.9328365921974182, 2.0], [1126.0, 608.0, 1280.0, 719.0, 0.9067727327346802, 2.0], [749.0, 377.0, 813.0, 432.0, 0.8356961607933044, 2.0], [45.0, 207.0, 86.0, 224.0, 0.7798091769218445, 2.0], [982.0, 355.0, 1066.0, 406.0, 0.7628147602081299, 2.0], [450.0, 285.0, 485.0, 311.0, 0.7402887940406799, 2.0], [429.0, 323.0, 479.0, 365.0, 0.7164029479026794, 2.0], [717.0, 275.0, 740.0, 294.0, 0.6991580128669739, 2.0], [668.0, 256.0, 683.0, 268.0, 0.688620388507843, 2.0], [521.0, 250.0, 536.0, 262.0, 0.6830826997756958, 2.0], [580.0, 241.0, 593.0, 256.0, 0.5901238322257996, 2.0], [981.0, 213.0, 1011.0, 224.0, 0.5258262157440186, 2.0], [679.0, 242.0, 691.0, 252.0, 0.5215839743614197, 2.0], [660.0, 246.0, 672.0, 256.0, 0.4324404001235962, 2.0]]"
32,"[[128.0, 478.0, 285.0, 586.0, 0.935634195804596, 2.0], [1107.0, 473.0, 1267.0, 552.0, 0.9341359734535217, 2.0], [1099.0, 586.0, 1280.0, 719.0, 0.8772870898246765, 2.0], [747.0, 372.0, 808.0, 425.0, 0.8346744775772095, 2.0], [41.0, 206.0, 82.0, 223.0, 0.8002510666847229, 2.0], [716.0, 274.0, 738.0, 293.0, 0.734454333782196, 2.0], [447.0, 286.0, 482.0, 312.0, 0.713062584400177, 2.0], [424.0, 325.0, 476.0, 368.0, 0.6879324913024902, 2.0], [519.0, 250.0, 536.0, 262.0, 0.6605646014213562, 2.0], [668.0, 256.0, 682.0, 269.0, 0.6518601775169373, 2.0], [974.0, 351.0, 1056.0, 401.0, 0.6145240664482117, 2.0], [980.0, 213.0, 1010.0, 224.0, 0.598334014415741, 2.0], [580.0, 242.0, 593.0, 255.0, 0.597798228263855, 2.0], [679.0, 242.0, 691.0, 252.0, 0.5796977877616882, 2.0], [661.0, 245.0, 671.0, 255.0, 0.5679102540016174, 2.0]]"
33,"[[1087.0, 460.0, 1239.0, 537.0, 0.9391895532608032, 2.0], [99.0, 491.0, 267.0, 608.0, 0.9304724335670471, 2.0], [1075.0, 563.0, 1280.0, 711.0, 0.914276659488678, 2.0], [38.0, 206.0, 79.0, 223.0, 0.8349995017051697, 2.0], [742.0, 366.0, 802.0, 417.0, 0.8344117403030396, 2.0], [715.0, 273.0, 737.0, 291.0, 0.8121613264083862, 2.0], [519.0, 250.0, 535.0, 262.0, 0.6849120259284973, 2.0], [445.0, 287.0, 479.0, 312.0, 0.6819429993629456, 2.0], [669.0, 256.0, 682.0, 267.0, 0.6801578402519226, 2.0], [419.0, 327.0, 473.0, 370.0, 0.6677672863006592, 2.0], [679.0, 240.0, 691.0, 250.0, 0.6004319787025452, 2.0], [967.0, 347.0, 1045.0, 396.0, 0.5620092153549194, 2.0], [660.0, 243.0, 670.0, 254.0, 0.5357853770256042, 2.0], [578.0, 242.0, 593.0, 255.0, 0.5194811820983887, 2.0], [980.0, 212.0, 1007.0, 223.0, 0.3932361900806427, 2.0], [212.0, 207.0, 225.0, 220.0, 0.2649856209754944, 2.0]]"
34,"[[1071.0, 451.0, 1211.0, 523.0, 0.9327857494354248, 2.0], [65.0, 504.0, 248.0, 631.0, 0.9075421690940857, 2.0], [1055.0, 545.0, 1268.0, 683.0, 0.9052545428276062, 2.0], [740.0, 362.0, 797.0, 411.0, 0.8460890650749207, 2.0], [35.0, 205.0, 76.0, 223.0, 0.8280541896820068, 2.0], [715.0, 272.0, 736.0, 289.0, 0.7940198183059692, 2.0], [441.0, 288.0, 477.0, 313.0, 0.7834611535072327, 2.0], [961.0, 343.0, 1036.0, 390.0, 0.7668548822402954, 2.0], [414.0, 329.0, 468.0, 374.0, 0.7428134679794312, 2.0], [519.0, 250.0, 534.0, 262.0, 0.7340715527534485, 2.0], [668.0, 254.0, 682.0, 266.0, 0.5788546204566956, 2.0], [578.0, 241.0, 592.0, 254.0, 0.5382887125015259, 2.0], [977.0, 213.0, 1004.0, 222.0, 0.538276731967926, 2.0], [660.0, 243.0, 671.0, 254.0, 0.4636361002922058, 2.0], [211.0, 206.0, 226.0, 219.0, 0.38368839025497437, 2.0], [679.0, 238.0, 691.0, 250.0, 0.29740893840789795, 2.0]]"
35,"[[28.0, 520.0, 228.0, 656.0, 0.9270598292350769, 2.0], [1053.0, 441.0, 1188.0, 510.0, 0.916721522808075, 2.0], [1034.0, 527.0, 1233.0, 658.0, 0.9100362658500671, 2.0], [31.0, 205.0, 74.0, 222.0, 0.831305742263794, 2.0], [409.0, 331.0, 465.0, 376.0, 0.8303145170211792, 2.0], [737.0, 356.0, 793.0, 406.0, 0.8221980929374695, 2.0], [518.0, 249.0, 535.0, 262.0, 0.7896690964698792, 2.0], [439.0, 288.0, 476.0, 314.0, 0.7763181924819946, 2.0], [714.0, 270.0, 735.0, 287.0, 0.7632764577865601, 2.0], [576.0, 244.0, 591.0, 255.0, 0.7123250961303711, 2.0], [954.0, 340.0, 1027.0, 387.0, 0.7084048986434937, 2.0], [668.0, 254.0, 681.0, 265.0, 0.5862230062484741, 2.0], [677.0, 235.0, 690.0, 250.0, 0.528179943561554, 2.0], [209.0, 204.0, 226.0, 219.0, 0.4869603216648102, 2.0], [979.0, 212.0, 1003.0, 222.0, 0.40644142031669617, 2.0], [660.0, 243.0, 672.0, 254.0, 0.38863566517829895, 2.0], [575.0, 232.0, 585.0, 238.0, 0.3131231963634491, 2.0]]"
36,"[[1.0, 537.0, 205.0, 687.0, 0.9423074126243591, 2.0], [1038.0, 432.0, 1165.0, 497.0, 0.9284905791282654, 2.0], [1016.0, 512.0, 1201.0, 634.0, 0.9158480763435364, 2.0], [27.0, 205.0, 69.0, 222.0, 0.8377876281738281, 2.0], [518.0, 248.0, 534.0, 262.0, 0.8306039571762085, 2.0], [734.0, 352.0, 788.0, 399.0, 0.8126934170722961, 2.0], [437.0, 288.0, 474.0, 315.0, 0.758628249168396, 2.0], [713.0, 269.0, 734.0, 286.0, 0.7022157311439514, 2.0], [403.0, 333.0, 461.0, 380.0, 0.666202962398529, 2.0], [208.0, 204.0, 224.0, 218.0, 0.6388962864875793, 2.0], [577.0, 244.0, 590.0, 255.0, 0.5664386749267578, 2.0], [977.0, 212.0, 1002.0, 221.0, 0.5313018560409546, 2.0], [677.0, 236.0, 690.0, 248.0, 0.4920133948326111, 2.0], [667.0, 254.0, 681.0, 264.0, 0.4858027398586273, 2.0], [583.0, 237.0, 594.0, 244.0, 0.44100984930992126, 2.0], [660.0, 242.0, 670.0, 252.0, 0.4295569062232971, 2.0], [947.0, 337.0, 1018.0, 381.0, 0.29917800426483154, 2.0], [575.0, 233.0, 585.0, 238.0, 0.2668319046497345, 2.0]]"
37,"[[0.0, 556.0, 182.0, 716.0, 0.9253069162368774, 2.0], [1025.0, 423.0, 1145.0, 487.0, 0.9195259213447571, 2.0], [1000.0, 498.0, 1173.0, 613.0, 0.8886238932609558, 2.0], [732.0, 347.0, 784.0, 394.0, 0.8657321929931641, 2.0], [24.0, 204.0, 65.0, 220.0, 0.8423056602478027, 2.0], [434.0, 288.0, 472.0, 316.0, 0.7763339877128601, 2.0], [516.0, 249.0, 533.0, 261.0, 0.7270945906639099, 2.0], [206.0, 204.0, 225.0, 217.0, 0.6636812090873718, 2.0], [713.0, 267.0, 733.0, 286.0, 0.6608138680458069, 2.0], [397.0, 333.0, 457.0, 383.0, 0.6604142785072327, 2.0], [576.0, 244.0, 590.0, 255.0, 0.6310850977897644, 2.0], [677.0, 235.0, 689.0, 249.0, 0.5152047872543335, 2.0], [668.0, 252.0, 681.0, 262.0, 0.46702075004577637, 2.0], [977.0, 211.0, 1000.0, 221.0, 0.41311153769493103, 2.0], [583.0, 237.0, 595.0, 245.0, 0.3612278401851654, 2.0], [660.0, 241.0, 669.0, 251.0, 0.32891520857810974, 2.0], [574.0, 232.0, 583.0, 237.0, 0.31396380066871643, 2.0]]"
38,"[[1012.0, 416.0, 1125.0, 476.0, 0.9313021302223206, 2.0], [985.0, 485.0, 1148.0, 594.0, 0.9213568568229675, 2.0], [0.0, 579.0, 150.0, 716.0, 0.9066543579101562, 2.0], [730.0, 345.0, 780.0, 389.0, 0.8558595180511475, 2.0], [21.0, 203.0, 62.0, 220.0, 0.8395024538040161, 2.0], [430.0, 289.0, 469.0, 317.0, 0.7394709587097168, 2.0], [515.0, 248.0, 532.0, 262.0, 0.7392907738685608, 2.0], [391.0, 336.0, 453.0, 387.0, 0.6564645767211914, 2.0], [935.0, 331.0, 1003.0, 374.0, 0.630893886089325, 2.0], [712.0, 267.0, 732.0, 285.0, 0.6251709461212158, 2.0], [204.0, 203.0, 225.0, 217.0, 0.6247501373291016, 2.0], [678.0, 235.0, 689.0, 247.0, 0.5660557150840759, 2.0], [976.0, 210.0, 999.0, 221.0, 0.547181248664856, 2.0], [576.0, 243.0, 590.0, 255.0, 0.5254397988319397, 2.0], [667.0, 252.0, 681.0, 262.0, 0.4541851282119751, 2.0], [583.0, 236.0, 594.0, 245.0, 0.41306230425834656, 2.0], [578.0, 238.0, 593.0, 251.0, 0.35810521245002747, 2.0], [659.0, 241.0, 670.0, 251.0, 0.301101952791214, 2.0], [753.0, 207.0, 775.0, 214.0, 0.2821725308895111, 2.0], [574.0, 231.0, 583.0, 237.0, 0.25057607889175415, 2.0]]"
39,"[[971.0, 475.0, 1122.0, 576.0, 0.9198225140571594, 2.0], [1000.0, 408.0, 1107.0, 467.0, 0.911212146282196, 2.0], [1.0, 602.0, 116.0, 717.0, 0.8973924517631531, 2.0], [727.0, 341.0, 777.0, 385.0, 0.846888542175293, 2.0], [17.0, 203.0, 59.0, 220.0, 0.8044857382774353, 2.0], [515.0, 248.0, 530.0, 261.0, 0.7977486848831177, 2.0], [384.0, 339.0, 449.0, 392.0, 0.7082476019859314, 2.0], [712.0, 265.0, 731.0, 284.0, 0.6863497495651245, 2.0], [575.0, 243.0, 590.0, 255.0, 0.6774413585662842, 2.0], [428.0, 289.0, 466.0, 318.0, 0.6392698287963867, 2.0], [203.0, 202.0, 225.0, 217.0, 0.5989371538162231, 2.0], [677.0, 235.0, 689.0, 246.0, 0.5739257335662842, 2.0], [667.0, 251.0, 680.0, 261.0, 0.5612497925758362, 2.0], [583.0, 235.0, 593.0, 243.0, 0.4176485538482666, 2.0], [974.0, 209.0, 997.0, 220.0, 0.41579678654670715, 2.0], [659.0, 240.0, 670.0, 250.0, 0.3515019714832306, 2.0], [756.0, 208.0, 779.0, 215.0, 0.338678240776062, 2.0], [574.0, 230.0, 583.0, 237.0, 0.3106403052806854, 2.0], [578.0, 238.0, 593.0, 249.0, 0.2912425696849823, 2.0]]"
40,"[[988.0, 402.0, 1091.0, 458.0, 0.9103805422782898, 2.0], [958.0, 462.0, 1101.0, 559.0, 0.9092249274253845, 2.0], [0.0, 632.0, 77.0, 716.0, 0.8986009955406189, 2.0], [13.0, 203.0, 54.0, 220.0, 0.8407504558563232, 2.0], [725.0, 338.0, 774.0, 380.0, 0.8334161639213562, 2.0], [423.0, 291.0, 464.0, 318.0, 0.7934902906417847, 2.0], [711.0, 264.0, 731.0, 282.0, 0.7781926393508911, 2.0], [378.0, 342.0, 444.0, 396.0, 0.772354006767273, 2.0], [514.0, 249.0, 530.0, 262.0, 0.7720838189125061, 2.0], [923.0, 326.0, 988.0, 368.0, 0.6346239447593689, 2.0], [666.0, 249.0, 680.0, 260.0, 0.6070051193237305, 2.0], [575.0, 244.0, 589.0, 255.0, 0.6038655638694763, 2.0], [678.0, 235.0, 689.0, 245.0, 0.5376617908477783, 2.0], [202.0, 201.0, 223.0, 216.0, 0.5349910259246826, 2.0], [659.0, 239.0, 671.0, 249.0, 0.47210532426834106, 2.0], [584.0, 235.0, 593.0, 244.0, 0.4355353116989136, 2.0], [973.0, 209.0, 997.0, 220.0, 0.43375763297080994, 2.0], [580.0, 237.0, 593.0, 247.0, 0.36069342494010925, 2.0], [574.0, 229.0, 582.0, 236.0, 0.34709420800209045, 2.0]]"
41,"[[947.0, 451.0, 1082.0, 544.0, 0.9215903878211975, 2.0], [976.0, 396.0, 1075.0, 450.0, 0.8962324857711792, 2.0], [723.0, 335.0, 770.0, 375.0, 0.8689743876457214, 2.0], [8.0, 202.0, 53.0, 220.0, 0.8619659543037415, 2.0], [919.0, 324.0, 980.0, 365.0, 0.7560296654701233, 2.0], [371.0, 344.0, 438.0, 401.0, 0.7508196830749512, 2.0], [513.0, 248.0, 529.0, 262.0, 0.7047698497772217, 2.0], [709.0, 264.0, 730.0, 281.0, 0.6996232867240906, 2.0], [421.0, 291.0, 462.0, 320.0, 0.6861406564712524, 2.0], [575.0, 243.0, 588.0, 255.0, 0.6513217091560364, 2.0], [200.0, 201.0, 224.0, 216.0, 0.6344351172447205, 2.0], [677.0, 234.0, 688.0, 245.0, 0.6120628118515015, 2.0], [0.0, 665.0, 34.0, 718.0, 0.5540430545806885, 2.0], [666.0, 247.0, 680.0, 259.0, 0.5251022577285767, 2.0], [969.0, 209.0, 996.0, 220.0, 0.43623626232147217, 2.0], [583.0, 236.0, 593.0, 245.0, 0.34492096304893494, 2.0], [660.0, 239.0, 669.0, 248.0, 0.32650136947631836, 2.0], [577.0, 238.0, 593.0, 248.0, 0.26056456565856934, 2.0]]"
42,"[[966.0, 389.0, 1061.0, 442.0, 0.9245336055755615, 2.0], [935.0, 443.0, 1063.0, 530.0, 0.8978186845779419, 2.0], [6.0, 202.0, 48.0, 219.0, 0.8497239947319031, 2.0], [722.0, 333.0, 767.0, 371.0, 0.7800487279891968, 2.0], [418.0, 292.0, 460.0, 322.0, 0.740707516670227, 2.0], [512.0, 248.0, 529.0, 262.0, 0.6818764209747314, 2.0], [913.0, 321.0, 973.0, 362.0, 0.6671959161758423, 2.0], [198.0, 201.0, 224.0, 215.0, 0.6637731194496155, 2.0], [708.0, 264.0, 729.0, 280.0, 0.6209191679954529, 2.0], [666.0, 247.0, 679.0, 258.0, 0.6169523596763611, 2.0], [676.0, 232.0, 688.0, 245.0, 0.6056261658668518, 2.0], [574.0, 243.0, 588.0, 255.0, 0.5888528823852539, 2.0], [362.0, 347.0, 434.0, 406.0, 0.5031524300575256, 2.0], [970.0, 209.0, 996.0, 219.0, 0.45372411608695984, 2.0], [583.0, 236.0, 593.0, 244.0, 0.42451897263526917, 2.0], [659.0, 237.0, 669.0, 247.0, 0.38414251804351807, 2.0], [573.0, 229.0, 581.0, 236.0, 0.29404306411743164, 2.0]]"
43,"[[957.0, 383.0, 1048.0, 434.0, 0.9230420589447021, 2.0], [925.0, 433.0, 1048.0, 517.0, 0.9137334227561951, 2.0], [1.0, 202.0, 45.0, 218.0, 0.7858907580375671, 2.0], [719.0, 329.0, 765.0, 367.0, 0.7546798586845398, 2.0], [355.0, 351.0, 428.0, 410.0, 0.754290759563446, 2.0], [416.0, 292.0, 457.0, 323.0, 0.7200513482093811, 2.0], [708.0, 263.0, 728.0, 279.0, 0.7144797444343567, 2.0], [197.0, 200.0, 224.0, 215.0, 0.7069854140281677, 2.0], [512.0, 248.0, 528.0, 262.0, 0.6995193958282471, 2.0], [574.0, 242.0, 588.0, 254.0, 0.6383999586105347, 2.0], [666.0, 246.0, 680.0, 258.0, 0.5479339361190796, 2.0], [677.0, 232.0, 688.0, 244.0, 0.5272741913795471, 2.0], [967.0, 208.0, 993.0, 219.0, 0.46186545491218567, 2.0], [659.0, 236.0, 669.0, 247.0, 0.4470432698726654, 2.0], [909.0, 318.0, 967.0, 359.0, 0.436750203371048, 2.0], [582.0, 234.0, 593.0, 244.0, 0.37933799624443054, 2.0], [577.0, 236.0, 593.0, 248.0, 0.284383088350296, 2.0]]"
44,"[[948.0, 378.0, 1035.0, 427.0, 0.8948526382446289, 2.0], [915.0, 425.0, 1031.0, 504.0, 0.8727932572364807, 2.0], [346.0, 353.0, 422.0, 415.0, 0.8498255610466003, 2.0], [718.0, 326.0, 762.0, 363.0, 0.7962021231651306, 2.0], [511.0, 248.0, 527.0, 262.0, 0.7928072810173035, 2.0], [0.0, 200.0, 42.0, 218.0, 0.7723627090454102, 2.0], [904.0, 316.0, 961.0, 354.0, 0.7086458802223206, 2.0], [708.0, 262.0, 727.0, 278.0, 0.698950469493866, 2.0], [412.0, 293.0, 455.0, 324.0, 0.6828574538230896, 2.0], [573.0, 242.0, 586.0, 254.0, 0.59510338306427, 2.0], [666.0, 246.0, 679.0, 257.0, 0.5939910411834717, 2.0], [195.0, 200.0, 224.0, 215.0, 0.5375375151634216, 2.0], [677.0, 231.0, 688.0, 243.0, 0.4617481827735901, 2.0], [659.0, 236.0, 669.0, 246.0, 0.43574339151382446, 2.0], [583.0, 235.0, 593.0, 244.0, 0.40169671177864075, 2.0], [969.0, 207.0, 992.0, 217.0, 0.39290857315063477, 2.0], [573.0, 229.0, 580.0, 234.0, 0.28198570013046265, 2.0]]"
45,"[[937.0, 372.0, 1023.0, 420.0, 0.9034664034843445, 2.0], [906.0, 417.0, 1015.0, 494.0, 0.8678478002548218, 2.0], [337.0, 356.0, 416.0, 422.0, 0.800030529499054, 2.0], [0.0, 200.0, 37.0, 217.0, 0.7579867839813232, 2.0], [510.0, 247.0, 526.0, 261.0, 0.6979573965072632, 2.0], [717.0, 321.0, 758.0, 360.0, 0.6905149221420288, 2.0], [193.0, 199.0, 224.0, 215.0, 0.6578348278999329, 2.0], [708.0, 260.0, 726.0, 276.0, 0.6399227380752563, 2.0], [572.0, 243.0, 585.0, 254.0, 0.6094416379928589, 2.0], [900.0, 314.0, 955.0, 351.0, 0.5944088697433472, 2.0], [666.0, 245.0, 680.0, 256.0, 0.5858173966407776, 2.0], [408.0, 294.0, 452.0, 325.0, 0.5742793679237366, 2.0], [676.0, 231.0, 688.0, 243.0, 0.459961861371994, 2.0], [659.0, 235.0, 669.0, 246.0, 0.4300910532474518, 2.0], [581.0, 234.0, 592.0, 243.0, 0.38717690110206604, 2.0], [966.0, 207.0, 990.0, 216.0, 0.38237854838371277, 2.0], [933.0, 382.0, 1023.0, 457.0, 0.25669580698013306, 2.0]]"
46,"[[930.0, 368.0, 1011.0, 413.0, 0.9117638468742371, 2.0], [899.0, 410.0, 1002.0, 484.0, 0.885142982006073, 2.0], [715.0, 319.0, 756.0, 356.0, 0.7679197788238525, 2.0], [0.0, 199.0, 35.0, 217.0, 0.7184224724769592, 2.0], [510.0, 247.0, 526.0, 261.0, 0.717296838760376, 2.0], [326.0, 361.0, 409.0, 428.0, 0.5936301946640015, 2.0], [707.0, 259.0, 725.0, 275.0, 0.5934730172157288, 2.0], [894.0, 311.0, 950.0, 348.0, 0.5801210999488831, 2.0], [192.0, 199.0, 224.0, 214.0, 0.5800366401672363, 2.0], [404.0, 295.0, 449.0, 327.0, 0.5720968246459961, 2.0], [676.0, 229.0, 688.0, 240.0, 0.5508168339729309, 2.0], [667.0, 245.0, 680.0, 255.0, 0.5502976775169373, 2.0], [572.0, 240.0, 589.0, 253.0, 0.5277800559997559, 2.0], [581.0, 234.0, 592.0, 244.0, 0.4748222827911377, 2.0], [659.0, 235.0, 668.0, 244.0, 0.44380897283554077, 2.0], [968.0, 207.0, 988.0, 215.0, 0.30717799067497253, 2.0]]"
47,"[[921.0, 363.0, 1001.0, 407.0, 0.9049290418624878, 2.0], [889.0, 402.0, 990.0, 475.0, 0.8786419630050659, 2.0], [713.0, 317.0, 754.0, 353.0, 0.8343657851219177, 2.0], [0.0, 198.0, 31.0, 216.0, 0.7674270272254944, 2.0], [706.0, 258.0, 725.0, 274.0, 0.7409797310829163, 2.0], [510.0, 247.0, 526.0, 261.0, 0.7281792759895325, 2.0], [189.0, 198.0, 223.0, 214.0, 0.7207427024841309, 2.0], [890.0, 310.0, 944.0, 346.0, 0.6297329068183899, 2.0], [571.0, 243.0, 584.0, 254.0, 0.5602266192436218, 2.0], [677.0, 230.0, 688.0, 242.0, 0.5600967407226562, 2.0], [400.0, 296.0, 446.0, 329.0, 0.5417354106903076, 2.0], [580.0, 234.0, 593.0, 243.0, 0.4882183372974396, 2.0], [659.0, 234.0, 668.0, 243.0, 0.39721325039863586, 2.0], [665.0, 244.0, 679.0, 254.0, 0.38072821497917175, 2.0], [965.0, 206.0, 986.0, 215.0, 0.2781931757926941, 2.0]]"
48,"[[915.0, 359.0, 991.0, 402.0, 0.906453013420105, 2.0], [882.0, 399.0, 978.0, 466.0, 0.8715525269508362, 2.0], [712.0, 315.0, 752.0, 349.0, 0.8020036220550537, 2.0], [305.0, 369.0, 396.0, 442.0, 0.7945076823234558, 2.0], [0.0, 198.0, 28.0, 216.0, 0.7733397483825684, 2.0], [188.0, 197.0, 222.0, 213.0, 0.7117399573326111, 2.0], [705.0, 257.0, 724.0, 273.0, 0.6994836330413818, 2.0], [509.0, 247.0, 526.0, 261.0, 0.683027446269989, 2.0], [676.0, 229.0, 688.0, 239.0, 0.6423641443252563, 2.0], [887.0, 309.0, 938.0, 343.0, 0.5766793489456177, 2.0], [571.0, 243.0, 584.0, 254.0, 0.4712757468223572, 2.0], [396.0, 297.0, 444.0, 330.0, 0.4709782898426056, 2.0], [580.0, 234.0, 592.0, 244.0, 0.40475431084632874, 2.0], [658.0, 233.0, 668.0, 242.0, 0.3692671060562134, 2.0], [664.0, 242.0, 678.0, 253.0, 0.3558818995952606, 2.0]]"
49,"[[876.0, 392.0, 967.0, 458.0, 0.8826679587364197, 2.0], [907.0, 355.0, 981.0, 396.0, 0.8610255718231201, 2.0], [710.0, 312.0, 750.0, 346.0, 0.8426896929740906, 2.0], [294.0, 374.0, 388.0, 450.0, 0.808087944984436, 2.0], [883.0, 306.0, 933.0, 341.0, 0.7428120374679565, 2.0], [0.0, 198.0, 25.0, 216.0, 0.6834652423858643, 2.0], [507.0, 246.0, 524.0, 261.0, 0.671546220779419, 2.0], [704.0, 256.0, 723.0, 272.0, 0.6465725898742676, 2.0], [187.0, 196.0, 221.0, 213.0, 0.6269022226333618, 2.0], [676.0, 228.0, 687.0, 240.0, 0.5749396085739136, 2.0], [949.0, 647.0, 1168.0, 719.0, 0.5713829398155212, 2.0], [663.0, 241.0, 680.0, 252.0, 0.501595675945282, 2.0], [570.0, 240.0, 587.0, 254.0, 0.4962020516395569, 2.0], [581.0, 235.0, 592.0, 243.0, 0.48490363359451294, 2.0], [391.0, 298.0, 440.0, 331.0, 0.2998450994491577, 2.0], [570.0, 228.0, 580.0, 233.0, 0.2891940772533417, 2.0]]"
