frame,number of objects
24,"[[358.0, 510.0, 478.0, 598.0, 0.9281202554702759, 2.0], [973.0, 527.0, 1082.0, 618.0, 0.8686386942863464, 2.0], [1311.0, 476.0, 1443.0, 555.0, 0.8548925518989563, 2.0], [573.0, 391.0, 626.0, 435.0, 0.8397716879844666, 2.0], [659.0, 313.0, 676.0, 328.0, 0.8087085485458374, 2.0], [86.0, 263.0, 134.0, 282.0, 0.7927631139755249, 2.0], [582.0, 353.0, 621.0, 382.0, 0.7589642405509949, 2.0], [838.0, 328.0, 858.0, 342.0, 0.7226706743240356, 2.0], [851.0, 307.0, 868.0, 321.0, 0.704312264919281, 2.0], [1236.0, 270.0, 1269.0, 283.0, 0.7040395140647888, 2.0], [907.0, 352.0, 936.0, 378.0, 0.5897380113601685, 2.0], [830.0, 312.0, 845.0, 328.0, 0.5711405277252197, 2.0], [730.0, 303.0, 745.0, 320.0, 0.5477124452590942, 2.0], [152.0, 254.0, 182.0, 268.0, 0.4116343557834625, 2.0], [306.0, 261.0, 328.0, 279.0, 0.3113062381744385, 2.0], [663.0, 270.0, 693.0, 277.0, 0.2643241286277771, 2.0]]"
25,"[[341.0, 519.0, 465.0, 610.0, 0.9372979998588562, 2.0], [968.0, 518.0, 1068.0, 603.0, 0.9056965708732605, 2.0], [1299.0, 471.0, 1424.0, 548.0, 0.8960995078086853, 2.0], [83.0, 262.0, 129.0, 281.0, 0.8422347903251648, 2.0], [657.0, 313.0, 676.0, 328.0, 0.8128859996795654, 2.0], [850.0, 307.0, 867.0, 320.0, 0.7911316752433777, 2.0], [568.0, 392.0, 622.0, 437.0, 0.7861189842224121, 2.0], [580.0, 353.0, 618.0, 384.0, 0.7781228423118591, 2.0], [838.0, 328.0, 857.0, 342.0, 0.7402797937393188, 2.0], [904.0, 351.0, 934.0, 377.0, 0.6476663947105408, 2.0], [1235.0, 270.0, 1268.0, 283.0, 0.622316300868988, 2.0], [729.0, 304.0, 744.0, 320.0, 0.6002753973007202, 2.0], [669.0, 270.0, 695.0, 276.0, 0.5055602788925171, 2.0], [829.0, 311.0, 844.0, 328.0, 0.48884403705596924, 2.0], [152.0, 253.0, 182.0, 267.0, 0.4662327766418457, 2.0]]"
26,"[[320.0, 528.0, 452.0, 623.0, 0.930149257183075, 2.0], [961.0, 509.0, 1058.0, 591.0, 0.8969317078590393, 2.0], [1284.0, 467.0, 1406.0, 540.0, 0.8741600513458252, 2.0], [79.0, 262.0, 127.0, 282.0, 0.8645139932632446, 2.0], [578.0, 354.0, 616.0, 385.0, 0.8193091750144958, 2.0], [657.0, 313.0, 675.0, 328.0, 0.7837385535240173, 2.0], [562.0, 393.0, 619.0, 440.0, 0.7764289379119873, 2.0], [837.0, 326.0, 857.0, 341.0, 0.7610529065132141, 2.0], [851.0, 306.0, 867.0, 319.0, 0.7576664090156555, 2.0], [727.0, 303.0, 744.0, 320.0, 0.672457754611969, 2.0], [1232.0, 270.0, 1268.0, 282.0, 0.6594873070716858, 2.0], [902.0, 350.0, 933.0, 375.0, 0.6511327624320984, 2.0], [829.0, 311.0, 843.0, 325.0, 0.49536797404289246, 2.0], [151.0, 253.0, 182.0, 267.0, 0.4475939869880676, 2.0], [670.0, 269.0, 699.0, 276.0, 0.35805755853652954, 2.0], [1574.0, 702.0, 1600.0, 769.0, 0.32163891196250916, 2.0]]"
27,"[[301.0, 537.0, 439.0, 638.0, 0.9324008822441101, 2.0], [954.0, 501.0, 1049.0, 580.0, 0.9049217700958252, 2.0], [1272.0, 461.0, 1391.0, 533.0, 0.8995018601417542, 2.0], [75.0, 262.0, 124.0, 281.0, 0.8384411334991455, 2.0], [557.0, 395.0, 614.0, 443.0, 0.8164697289466858, 2.0], [850.0, 306.0, 865.0, 319.0, 0.8163353800773621, 2.0], [1534.0, 679.0, 1600.0, 757.0, 0.8160691857337952, 2.0], [656.0, 313.0, 673.0, 328.0, 0.7902463674545288, 2.0], [574.0, 355.0, 614.0, 385.0, 0.7783554196357727, 2.0], [837.0, 326.0, 856.0, 341.0, 0.7679518461227417, 2.0], [726.0, 304.0, 744.0, 320.0, 0.7243291735649109, 2.0], [901.0, 349.0, 931.0, 374.0, 0.7003136873245239, 2.0], [1232.0, 269.0, 1267.0, 282.0, 0.6387425065040588, 2.0], [828.0, 310.0, 842.0, 325.0, 0.5697812438011169, 2.0], [151.0, 253.0, 182.0, 267.0, 0.4317122995853424, 2.0], [730.0, 300.0, 744.0, 312.0, 0.25169244408607483, 2.0]]"
28,"[[277.0, 548.0, 425.0, 653.0, 0.9222871661186218, 2.0], [949.0, 490.0, 1040.0, 569.0, 0.8743554353713989, 2.0], [69.0, 261.0, 119.0, 281.0, 0.840385377407074, 2.0], [1498.0, 660.0, 1600.0, 757.0, 0.8374367356300354, 2.0], [553.0, 397.0, 611.0, 447.0, 0.8169739246368408, 2.0], [654.0, 313.0, 673.0, 328.0, 0.7820260524749756, 2.0], [850.0, 305.0, 865.0, 318.0, 0.7651210427284241, 2.0], [837.0, 325.0, 855.0, 339.0, 0.759802520275116, 2.0], [726.0, 305.0, 744.0, 320.0, 0.7467082738876343, 2.0], [1259.0, 456.0, 1376.0, 526.0, 0.6877448558807373, 2.0], [901.0, 348.0, 929.0, 373.0, 0.6429269909858704, 2.0], [827.0, 309.0, 841.0, 323.0, 0.5400923490524292, 2.0], [1230.0, 269.0, 1267.0, 282.0, 0.5387794971466064, 2.0], [151.0, 254.0, 182.0, 267.0, 0.4279806911945343, 2.0], [1530.0, 867.0, 1600.0, 898.0, 0.3276776373386383, 2.0], [674.0, 268.0, 703.0, 275.0, 0.30417773127555847, 2.0]]"
29,"[[252.0, 559.0, 410.0, 670.0, 0.9314693808555603, 2.0], [945.0, 485.0, 1031.0, 558.0, 0.9100648164749146, 2.0], [1465.0, 639.0, 1599.0, 757.0, 0.9048704504966736, 2.0], [67.0, 261.0, 113.0, 281.0, 0.8458818197250366, 2.0], [1248.0, 451.0, 1360.0, 520.0, 0.7973986864089966, 2.0], [1484.0, 831.0, 1599.0, 898.0, 0.7941508889198303, 2.0], [653.0, 313.0, 672.0, 328.0, 0.7743737697601318, 2.0], [726.0, 304.0, 744.0, 321.0, 0.7547842860221863, 2.0], [837.0, 324.0, 855.0, 339.0, 0.7408105134963989, 2.0], [850.0, 304.0, 865.0, 318.0, 0.7379058599472046, 2.0], [548.0, 400.0, 608.0, 450.0, 0.737305760383606, 2.0], [1228.0, 269.0, 1265.0, 282.0, 0.6763023138046265, 2.0], [568.0, 357.0, 610.0, 387.0, 0.6533764004707336, 2.0], [899.0, 347.0, 928.0, 371.0, 0.5550320148468018, 2.0], [826.0, 309.0, 841.0, 323.0, 0.5395328998565674, 2.0], [151.0, 253.0, 181.0, 266.0, 0.33537325263023376, 2.0]]"
30,"[[1436.0, 622.0, 1599.0, 734.0, 0.9296931028366089, 2.0], [224.0, 570.0, 393.0, 689.0, 0.9276506304740906, 2.0], [1443.0, 793.0, 1598.0, 898.0, 0.9108327031135559, 2.0], [1240.0, 445.0, 1345.0, 514.0, 0.8742249608039856, 2.0], [62.0, 260.0, 111.0, 282.0, 0.8542919754981995, 2.0], [940.0, 478.0, 1024.0, 548.0, 0.804202675819397, 2.0], [542.0, 403.0, 604.0, 452.0, 0.8024956583976746, 2.0], [653.0, 313.0, 671.0, 329.0, 0.7929024696350098, 2.0], [565.0, 357.0, 607.0, 388.0, 0.7862418293952942, 2.0], [835.0, 323.0, 855.0, 338.0, 0.7538078427314758, 2.0], [849.0, 304.0, 864.0, 316.0, 0.7537264227867126, 2.0], [1225.0, 268.0, 1264.0, 282.0, 0.6995252966880798, 2.0], [725.0, 305.0, 743.0, 320.0, 0.6934415102005005, 2.0], [898.0, 346.0, 926.0, 369.0, 0.5592305064201355, 2.0], [826.0, 308.0, 841.0, 323.0, 0.5496697425842285, 2.0], [683.0, 267.0, 707.0, 273.0, 0.29825857281684875, 2.0], [151.0, 252.0, 180.0, 265.0, 0.2920268476009369, 2.0]]"
31,"[[195.0, 584.0, 375.0, 709.0, 0.925129771232605, 2.0], [936.0, 471.0, 1017.0, 540.0, 0.9154202938079834, 2.0], [1406.0, 763.0, 1599.0, 898.0, 0.884265661239624, 2.0], [1228.0, 442.0, 1331.0, 507.0, 0.8416891098022461, 2.0], [652.0, 313.0, 670.0, 329.0, 0.8116682171821594, 2.0], [1407.0, 606.0, 1600.0, 709.0, 0.8091920018196106, 2.0], [849.0, 303.0, 864.0, 314.0, 0.7960807681083679, 2.0], [56.0, 260.0, 106.0, 280.0, 0.7955361008644104, 2.0], [834.0, 322.0, 855.0, 337.0, 0.7748518586158752, 2.0], [725.0, 305.0, 743.0, 320.0, 0.7200338244438171, 2.0], [897.0, 345.0, 925.0, 367.0, 0.6638054847717285, 2.0], [1222.0, 268.0, 1262.0, 281.0, 0.6624680757522583, 2.0], [562.0, 357.0, 604.0, 389.0, 0.6432227492332458, 2.0], [825.0, 308.0, 840.0, 321.0, 0.5752655267715454, 2.0], [538.0, 403.0, 600.0, 457.0, 0.5574603080749512, 2.0], [922.0, 265.0, 953.0, 273.0, 0.41774439811706543, 2.0], [730.0, 298.0, 744.0, 307.0, 0.3476450741291046, 2.0], [151.0, 251.0, 180.0, 265.0, 0.32140111923217773, 2.0], [686.0, 266.0, 711.0, 273.0, 0.3052615821361542, 2.0]]"
32,"[[1384.0, 590.0, 1584.0, 689.0, 0.9380434155464172, 2.0], [161.0, 598.0, 357.0, 735.0, 0.9346141219139099, 2.0], [1220.0, 439.0, 1318.0, 500.0, 0.8885784149169922, 2.0], [51.0, 258.0, 100.0, 279.0, 0.8835546970367432, 2.0], [1375.0, 731.0, 1598.0, 898.0, 0.8689637184143066, 2.0], [932.0, 464.0, 1010.0, 531.0, 0.8585965037345886, 2.0], [650.0, 312.0, 669.0, 328.0, 0.8049829602241516, 2.0], [848.0, 302.0, 864.0, 314.0, 0.803747296333313, 2.0], [895.0, 342.0, 924.0, 367.0, 0.7876286506652832, 2.0], [834.0, 321.0, 854.0, 336.0, 0.7792290449142456, 2.0], [560.0, 358.0, 603.0, 390.0, 0.7742701172828674, 2.0], [1222.0, 267.0, 1261.0, 280.0, 0.660621166229248, 2.0], [530.0, 406.0, 595.0, 460.0, 0.6483028531074524, 2.0], [724.0, 306.0, 742.0, 320.0, 0.6375341415405273, 2.0], [825.0, 307.0, 840.0, 320.0, 0.5869361162185669, 2.0], [728.0, 299.0, 743.0, 309.0, 0.3557274043560028, 2.0], [267.0, 260.0, 281.0, 276.0, 0.3364998400211334, 2.0], [927.0, 264.0, 956.0, 272.0, 0.2725400924682617, 2.0]]"
33,"[[1359.0, 577.0, 1548.0, 669.0, 0.943839430809021, 2.0], [124.0, 614.0, 335.0, 758.0, 0.9173797369003296, 2.0], [1346.0, 706.0, 1600.0, 886.0, 0.9035800695419312, 2.0], [894.0, 340.0, 921.0, 364.0, 0.8715344667434692, 2.0], [928.0, 459.0, 1002.0, 522.0, 0.8607676029205322, 2.0], [48.0, 258.0, 97.0, 278.0, 0.8594079613685608, 2.0], [649.0, 311.0, 668.0, 328.0, 0.8277551531791687, 2.0], [1210.0, 432.0, 1307.0, 494.0, 0.7629344463348389, 2.0], [723.0, 306.0, 741.0, 319.0, 0.7171940803527832, 2.0], [848.0, 301.0, 862.0, 313.0, 0.7114819884300232, 2.0], [556.0, 358.0, 600.0, 390.0, 0.7102620601654053, 2.0], [825.0, 306.0, 840.0, 319.0, 0.6424761414527893, 2.0], [1222.0, 265.0, 1260.0, 278.0, 0.5871275067329407, 2.0], [523.0, 408.0, 591.0, 464.0, 0.5618605017662048, 2.0], [834.0, 319.0, 853.0, 334.0, 0.5267586708068848, 2.0], [728.0, 298.0, 743.0, 308.0, 0.38072073459625244, 2.0], [930.0, 263.0, 959.0, 273.0, 0.37161633372306824, 2.0], [690.0, 265.0, 717.0, 272.0, 0.2854587435722351, 2.0], [719.0, 291.0, 729.0, 298.0, 0.27329719066619873, 2.0]]"
34,"[[82.0, 631.0, 312.0, 788.0, 0.9365811944007874, 2.0], [1337.0, 564.0, 1516.0, 652.0, 0.930990993976593, 2.0], [1317.0, 683.0, 1586.0, 854.0, 0.9094391465187073, 2.0], [924.0, 453.0, 997.0, 514.0, 0.8928967714309692, 2.0], [518.0, 410.0, 586.0, 467.0, 0.8677574992179871, 2.0], [648.0, 311.0, 667.0, 327.0, 0.8517236113548279, 2.0], [44.0, 257.0, 94.0, 278.0, 0.8395577073097229, 2.0], [722.0, 305.0, 740.0, 319.0, 0.6977487206459045, 2.0], [1220.0, 265.0, 1257.0, 279.0, 0.6886361837387085, 2.0], [848.0, 300.0, 862.0, 313.0, 0.6734052300453186, 2.0], [834.0, 318.0, 853.0, 332.0, 0.6281784772872925, 2.0], [824.0, 305.0, 839.0, 318.0, 0.6205946207046509, 2.0], [1199.0, 429.0, 1295.0, 490.0, 0.5911502838134766, 2.0], [894.0, 339.0, 920.0, 362.0, 0.5892042517662048, 2.0], [552.0, 359.0, 597.0, 391.0, 0.582371711730957, 2.0], [728.0, 298.0, 743.0, 307.0, 0.39638376235961914, 2.0], [719.0, 291.0, 730.0, 297.0, 0.38734522461891174, 2.0], [263.0, 260.0, 281.0, 274.0, 0.33006420731544495, 2.0], [150.0, 250.0, 172.0, 263.0, 0.293473482131958, 2.0], [720.0, 293.0, 735.0, 299.0, 0.2542973756790161, 2.0]]"
35,"[[1318.0, 550.0, 1485.0, 637.0, 0.9392982721328735, 2.0], [35.0, 649.0, 282.0, 820.0, 0.933467447757721, 2.0], [1295.0, 661.0, 1541.0, 821.0, 0.9155340790748596, 2.0], [921.0, 446.0, 991.0, 507.0, 0.8925349712371826, 2.0], [511.0, 412.0, 582.0, 470.0, 0.8802379965782166, 2.0], [38.0, 256.0, 90.0, 277.0, 0.8489855527877808, 2.0], [647.0, 311.0, 666.0, 327.0, 0.8460131287574768, 2.0], [549.0, 360.0, 594.0, 393.0, 0.7863566875457764, 2.0], [1192.0, 426.0, 1284.0, 482.0, 0.7512838244438171, 2.0], [834.0, 317.0, 852.0, 330.0, 0.732964038848877, 2.0], [722.0, 306.0, 738.0, 318.0, 0.6864044070243835, 2.0], [892.0, 338.0, 919.0, 361.0, 0.5935709476470947, 2.0], [848.0, 299.0, 862.0, 312.0, 0.5827614068984985, 2.0], [824.0, 304.0, 838.0, 317.0, 0.558134138584137, 2.0], [1221.0, 265.0, 1254.0, 278.0, 0.5176883339881897, 2.0], [729.0, 296.0, 742.0, 306.0, 0.4242517054080963, 2.0], [719.0, 290.0, 729.0, 296.0, 0.38843774795532227, 2.0], [261.0, 255.0, 283.0, 274.0, 0.37337106466293335, 2.0]]"
36,"[[0.0, 672.0, 256.0, 860.0, 0.937890887260437, 2.0], [1298.0, 538.0, 1457.0, 623.0, 0.9373750686645508, 2.0], [1272.0, 641.0, 1501.0, 791.0, 0.9017587304115295, 2.0], [504.0, 414.0, 577.0, 475.0, 0.8817572593688965, 2.0], [34.0, 255.0, 86.0, 276.0, 0.8709828853607178, 2.0], [918.0, 440.0, 985.0, 499.0, 0.8443729877471924, 2.0], [645.0, 311.0, 666.0, 326.0, 0.8428052067756653, 2.0], [720.0, 305.0, 737.0, 318.0, 0.7578039765357971, 2.0], [545.0, 361.0, 591.0, 393.0, 0.7415952682495117, 2.0], [833.0, 316.0, 851.0, 329.0, 0.6353233456611633, 2.0], [1184.0, 421.0, 1273.0, 479.0, 0.6278864145278931, 2.0], [260.0, 254.0, 282.0, 273.0, 0.6272596716880798, 2.0], [847.0, 297.0, 862.0, 310.0, 0.5848204493522644, 2.0], [825.0, 303.0, 838.0, 315.0, 0.5591110587120056, 2.0], [892.0, 337.0, 917.0, 359.0, 0.5555378198623657, 2.0], [1221.0, 264.0, 1251.0, 277.0, 0.48141714930534363, 2.0], [719.0, 290.0, 729.0, 296.0, 0.42854368686676025, 2.0], [151.0, 248.0, 172.0, 262.0, 0.4129083752632141, 2.0], [731.0, 296.0, 742.0, 305.0, 0.3140297830104828, 2.0]]"
37,"[[1281.0, 529.0, 1430.0, 607.0, 0.9484401941299438, 2.0], [0.0, 696.0, 224.0, 893.0, 0.9377936124801636, 2.0], [1251.0, 623.0, 1467.0, 766.0, 0.9204573631286621, 2.0], [31.0, 255.0, 82.0, 275.0, 0.8389242887496948, 2.0], [915.0, 433.0, 981.0, 493.0, 0.817600429058075, 2.0], [644.0, 310.0, 664.0, 326.0, 0.8141996264457703, 2.0], [719.0, 305.0, 737.0, 318.0, 0.7845182418823242, 2.0], [833.0, 315.0, 852.0, 328.0, 0.760875403881073, 2.0], [496.0, 418.0, 572.0, 480.0, 0.7515465021133423, 2.0], [542.0, 361.0, 588.0, 395.0, 0.7364088892936707, 2.0], [847.0, 297.0, 862.0, 310.0, 0.7039778232574463, 2.0], [890.0, 335.0, 917.0, 357.0, 0.6396245956420898, 2.0], [258.0, 255.0, 282.0, 273.0, 0.6299504041671753, 2.0], [824.0, 302.0, 838.0, 314.0, 0.5871460437774658, 2.0], [1220.0, 263.0, 1249.0, 276.0, 0.5433672070503235, 2.0], [718.0, 289.0, 728.0, 296.0, 0.49583783745765686, 2.0], [729.0, 296.0, 742.0, 304.0, 0.3882315158843994, 2.0], [151.0, 247.0, 171.0, 261.0, 0.3353694677352905, 2.0], [941.0, 262.0, 966.0, 269.0, 0.2987581491470337, 2.0]]"
38,"[[1266.0, 520.0, 1406.0, 595.0, 0.9353903532028198, 2.0], [0.0, 722.0, 188.0, 897.0, 0.9240033626556396, 2.0], [1232.0, 607.0, 1434.0, 739.0, 0.9191790819168091, 2.0], [911.0, 429.0, 975.0, 487.0, 0.8642719388008118, 2.0], [28.0, 254.0, 77.0, 275.0, 0.823786735534668, 2.0], [644.0, 311.0, 664.0, 326.0, 0.7932743430137634, 2.0], [1167.0, 414.0, 1252.0, 468.0, 0.7931300401687622, 2.0], [719.0, 304.0, 736.0, 318.0, 0.7490720152854919, 2.0], [488.0, 422.0, 565.0, 484.0, 0.7478554844856262, 2.0], [1217.0, 262.0, 1248.0, 276.0, 0.7393695116043091, 2.0], [538.0, 362.0, 587.0, 396.0, 0.7346785664558411, 2.0], [847.0, 296.0, 861.0, 310.0, 0.694255530834198, 2.0], [256.0, 253.0, 283.0, 271.0, 0.6867724657058716, 2.0], [833.0, 314.0, 851.0, 326.0, 0.6695711016654968, 2.0], [718.0, 289.0, 728.0, 296.0, 0.5503432154655457, 2.0], [889.0, 334.0, 915.0, 355.0, 0.5414639115333557, 2.0], [729.0, 296.0, 741.0, 304.0, 0.42874300479888916, 2.0], [824.0, 301.0, 837.0, 313.0, 0.4096396863460541, 2.0], [942.0, 260.0, 973.0, 269.0, 0.3668120205402374, 2.0], [151.0, 246.0, 170.0, 260.0, 0.35468995571136475, 2.0]]"
39,"[[1249.0, 510.0, 1384.0, 583.0, 0.9275504946708679, 2.0], [0.0, 754.0, 144.0, 896.0, 0.9121710658073425, 2.0], [908.0, 429.0, 972.0, 481.0, 0.8993362784385681, 2.0], [1214.0, 593.0, 1403.0, 720.0, 0.8774404525756836, 2.0], [20.0, 254.0, 73.0, 275.0, 0.8361124992370605, 2.0], [479.0, 424.0, 562.0, 489.0, 0.8222669959068298, 2.0], [644.0, 310.0, 663.0, 326.0, 0.7728883624076843, 2.0], [833.0, 313.0, 851.0, 325.0, 0.760799765586853, 2.0], [719.0, 304.0, 735.0, 318.0, 0.7548866271972656, 2.0], [535.0, 362.0, 583.0, 398.0, 0.7428426742553711, 2.0], [847.0, 295.0, 861.0, 308.0, 0.7350444197654724, 2.0], [254.0, 252.0, 283.0, 271.0, 0.6894409656524658, 2.0], [1214.0, 262.0, 1248.0, 275.0, 0.6738770008087158, 2.0], [889.0, 332.0, 914.0, 353.0, 0.6729588508605957, 2.0], [1162.0, 412.0, 1243.0, 464.0, 0.6219809055328369, 2.0], [717.0, 288.0, 728.0, 295.0, 0.6165162920951843, 2.0], [824.0, 301.0, 837.0, 313.0, 0.5886262655258179, 2.0], [729.0, 296.0, 741.0, 304.0, 0.5311952829360962, 2.0], [944.0, 260.0, 974.0, 269.0, 0.3644472062587738, 2.0], [151.0, 246.0, 170.0, 259.0, 0.3369710147380829, 2.0]]"
40,"[[1235.0, 502.0, 1364.0, 572.0, 0.9411318898200989, 2.0], [1198.0, 578.0, 1377.0, 701.0, 0.9159229397773743, 2.0], [1.0, 788.0, 97.0, 896.0, 0.906727135181427, 2.0], [908.0, 422.0, 967.0, 475.0, 0.88887619972229, 2.0], [16.0, 254.0, 70.0, 274.0, 0.8551931977272034, 2.0], [472.0, 426.0, 555.0, 495.0, 0.8286851644515991, 2.0], [847.0, 296.0, 861.0, 306.0, 0.7963340282440186, 2.0], [833.0, 312.0, 850.0, 325.0, 0.7557397484779358, 2.0], [719.0, 305.0, 735.0, 318.0, 0.7471253275871277, 2.0], [642.0, 310.0, 663.0, 326.0, 0.7417228817939758, 2.0], [531.0, 363.0, 581.0, 400.0, 0.7316462993621826, 2.0], [252.0, 252.0, 282.0, 270.0, 0.7112253904342651, 2.0], [888.0, 332.0, 912.0, 353.0, 0.6817309260368347, 2.0], [824.0, 301.0, 836.0, 311.0, 0.6668020486831665, 2.0], [717.0, 287.0, 728.0, 294.0, 0.6079409122467041, 2.0], [728.0, 295.0, 741.0, 304.0, 0.5819895267486572, 2.0], [1214.0, 262.0, 1247.0, 274.0, 0.575536847114563, 2.0], [151.0, 246.0, 172.0, 259.0, 0.36036381125450134, 2.0], [946.0, 260.0, 976.0, 268.0, 0.3273295760154724, 2.0], [834.0, 301.0, 854.0, 317.0, 0.26464447379112244, 2.0]]"
41,"[[1182.0, 567.0, 1352.0, 681.0, 0.929387629032135, 2.0], [1221.0, 494.0, 1345.0, 561.0, 0.9290395975112915, 2.0], [905.0, 419.0, 963.0, 469.0, 0.8898747563362122, 2.0], [12.0, 253.0, 68.0, 274.0, 0.8601695895195007, 2.0], [719.0, 304.0, 734.0, 318.0, 0.758598804473877, 2.0], [846.0, 294.0, 860.0, 306.0, 0.7561601996421814, 2.0], [463.0, 430.0, 548.0, 501.0, 0.7492610216140747, 2.0], [833.0, 312.0, 850.0, 323.0, 0.7272953391075134, 2.0], [641.0, 309.0, 662.0, 326.0, 0.6986372470855713, 2.0], [250.0, 252.0, 281.0, 270.0, 0.6683128476142883, 2.0], [887.0, 330.0, 911.0, 351.0, 0.6467117667198181, 2.0], [1.0, 832.0, 42.0, 898.0, 0.6198328733444214, 2.0], [824.0, 300.0, 837.0, 310.0, 0.6074740290641785, 2.0], [717.0, 287.0, 728.0, 294.0, 0.6041252613067627, 2.0], [526.0, 364.0, 578.0, 401.0, 0.595228910446167, 2.0], [1212.0, 261.0, 1246.0, 274.0, 0.5911259055137634, 2.0], [729.0, 296.0, 741.0, 304.0, 0.5863454937934875, 2.0], [151.0, 244.0, 174.0, 259.0, 0.3981744945049286, 2.0], [949.0, 260.0, 981.0, 268.0, 0.3313662111759186, 2.0]]"
42,"[[1169.0, 554.0, 1328.0, 663.0, 0.9267748594284058, 2.0], [1208.0, 487.0, 1327.0, 552.0, 0.9176915287971497, 2.0], [453.0, 434.0, 542.0, 506.0, 0.889384925365448, 2.0], [901.0, 415.0, 959.0, 465.0, 0.8700879812240601, 2.0], [8.0, 253.0, 61.0, 274.0, 0.8594759106636047, 2.0], [523.0, 366.0, 575.0, 403.0, 0.7606318593025208, 2.0], [248.0, 251.0, 280.0, 270.0, 0.7537267804145813, 2.0], [832.0, 310.0, 849.0, 322.0, 0.7518804669380188, 2.0], [719.0, 304.0, 734.0, 319.0, 0.7391402721405029, 2.0], [847.0, 294.0, 860.0, 306.0, 0.7319474816322327, 2.0], [641.0, 309.0, 661.0, 326.0, 0.6948798894882202, 2.0], [886.0, 330.0, 910.0, 350.0, 0.6590984463691711, 2.0], [727.0, 295.0, 741.0, 306.0, 0.6246708035469055, 2.0], [1211.0, 262.0, 1244.0, 273.0, 0.5610820651054382, 2.0], [823.0, 298.0, 837.0, 309.0, 0.5548436045646667, 2.0], [716.0, 287.0, 726.0, 294.0, 0.5117248892784119, 2.0], [951.0, 258.0, 980.0, 267.0, 0.46018877625465393, 2.0], [151.0, 244.0, 179.0, 258.0, 0.3401699662208557, 2.0], [590.0, 258.0, 608.0, 264.0, 0.31376320123672485, 2.0]]"
43,"[[1155.0, 542.0, 1309.0, 647.0, 0.9256812334060669, 2.0], [1196.0, 479.0, 1310.0, 542.0, 0.91609787940979, 2.0], [443.0, 439.0, 536.0, 514.0, 0.8505523204803467, 2.0], [3.0, 251.0, 57.0, 273.0, 0.8365616202354431, 2.0], [718.0, 304.0, 734.0, 318.0, 0.7976936101913452, 2.0], [900.0, 411.0, 956.0, 459.0, 0.7862421274185181, 2.0], [846.0, 291.0, 860.0, 304.0, 0.7282862663269043, 2.0], [886.0, 329.0, 910.0, 348.0, 0.686740517616272, 2.0], [832.0, 309.0, 850.0, 321.0, 0.6763701438903809, 2.0], [247.0, 250.0, 283.0, 269.0, 0.6665077805519104, 2.0], [519.0, 366.0, 572.0, 404.0, 0.5927866101264954, 2.0], [728.0, 294.0, 740.0, 306.0, 0.579403281211853, 2.0], [1136.0, 399.0, 1211.0, 448.0, 0.5703654885292053, 2.0], [824.0, 295.0, 836.0, 308.0, 0.5657491087913513, 2.0], [641.0, 309.0, 660.0, 327.0, 0.535173773765564, 2.0], [1209.0, 260.0, 1242.0, 273.0, 0.4752654433250427, 2.0], [716.0, 287.0, 727.0, 294.0, 0.4671246111392975, 2.0], [955.0, 258.0, 985.0, 267.0, 0.40020179748535156, 2.0], [150.0, 243.0, 175.0, 258.0, 0.2626859247684479, 2.0]]"
44,"[[1185.0, 472.0, 1292.0, 533.0, 0.9248512983322144, 2.0], [1145.0, 533.0, 1287.0, 631.0, 0.9173146486282349, 2.0], [432.0, 442.0, 528.0, 520.0, 0.8786684274673462, 2.0], [897.0, 406.0, 953.0, 454.0, 0.8750969171524048, 2.0], [1.0, 251.0, 54.0, 272.0, 0.8584161400794983, 2.0], [717.0, 304.0, 733.0, 318.0, 0.7440729141235352, 2.0], [727.0, 294.0, 740.0, 305.0, 0.7124068737030029, 2.0], [1130.0, 396.0, 1202.0, 444.0, 0.7096174359321594, 2.0], [846.0, 290.0, 859.0, 303.0, 0.7085974812507629, 2.0], [513.0, 366.0, 568.0, 407.0, 0.705535352230072, 2.0], [885.0, 328.0, 908.0, 347.0, 0.6994626522064209, 2.0], [639.0, 310.0, 659.0, 326.0, 0.6708298325538635, 2.0], [244.0, 250.0, 281.0, 268.0, 0.6435277462005615, 2.0], [832.0, 307.0, 849.0, 320.0, 0.6077502369880676, 2.0], [823.0, 295.0, 836.0, 307.0, 0.5584176182746887, 2.0], [715.0, 287.0, 727.0, 293.0, 0.5262348651885986, 2.0], [1211.0, 259.0, 1240.0, 272.0, 0.5095572471618652, 2.0], [957.0, 257.0, 987.0, 265.0, 0.4421384334564209, 2.0], [150.0, 242.0, 176.0, 257.0, 0.32902979850769043, 2.0], [825.0, 298.0, 844.0, 312.0, 0.25434914231300354, 2.0]]"
